index,Order ID,Date,Status,Fulfilment,Category,Size,ASIN,Courier Status,Qty,Amount,ship-city,ship-state,ship-postal-code
15975,408-0137657-3593922,04-21-22,Shipped,Amazon,kurta,XXL,B09HNQ6HWH,Shipped,1,626,NEW DELHI,DELHI,110085
15976,407-6867282-9365109,04-21-22,Shipped,Amazon,kurta,M,B099F9P2B9,Shipped,1,363,NEW DELHI,DELHI,110019
15977,402-2667914-8216329,04-21-22,Shipped,Amazon,kurta,L,B081X4S826,Shipped,1,0,GHAZIABAD,UTTAR PRADESH,201003
15978,408-0839015-7934732,04-21-22,Cancelled,Amazon,Set,M,B09NQ4NM75,Unshipped,1,291,BENGALURU,KARNATAKA,560032
15979,406-6329651-4504329,04-21-22,Shipped,Amazon,Set,3XL,B08CMV6SCJ,Shipped,1,399,MUMBAI,MAHARASHTRA,400081
15980,407-2632101-8857952,04-21-22,Shipped,Amazon,kurta,L,B0783Q5HMF,Shipped,1,597,KOLKATA,WEST BENGAL,700075
15981,405-3017025-8473103,04-21-22,Shipped - Delivered to Buyer,Merchant,kurta,L,B099NMK3ZV,Shipped,1,653,MUMBAI,MAHARASHTRA,400008
15982,405-3017025-8473103,04-21-22,Shipped - Delivered to Buyer,Merchant,kurta,L,B09BQBB47Y,Shipped,1,353,MUMBAI,MAHARASHTRA,400008
15983,403-0228863-5795548,04-21-22,Shipped,Amazon,Set,S,B08B3ZWN4X,Shipped,1,316,VADODARA,Gujarat,390019
15984,404-6735215-7033149,04-21-22,Cancelled,Merchant,kurta,L,B081WSCKPQ,Null,0,280,KOZHIKODE,KERALA,673017
15985,402-5702426-3331510,04-21-22,Shipped,Amazon,kurta,XL,B07R4XJNW3,Shipped,1,759,CHENNAI,TAMIL NADU,600126
15986,405-8176774-8989102,04-21-22,Shipped - Delivered to Buyer,Merchant,Set,L,B082Z4F2M9,Shipped,1,380,DOMBIVLI,MAHARASHTRA,421204
15987,406-0326878-8995527,04-21-22,Shipped,Amazon,Western Dress,S,B08PVV7BC2,Shipped,1,442,HYDERABAD,TELANGANA,500019
15988,408-4455567-5925969,04-21-22,Shipped,Amazon,Set,M,B099NK55YG,Shipped,1,716,BENGALURU,KARNATAKA,560075
15989,406-6699924-6598732,04-21-22,Shipped,Amazon,kurta,XL,B07R4XJNW3,Shipped,1,999,Kolkata,WEST BENGAL,700084
15990,406-1508368-8094754,04-21-22,Shipped - Delivered to Buyer,Merchant,Western Dress,XXL,B091T32P4L,Shipped,1,563,Kolkata,WEST BENGAL,700084
15991,403-3947620-7432349,04-21-22,Shipped - Delivered to Buyer,Merchant,Set,M,B08L94M5V3,Shipped,1,442,Ponkunnam (kottayam),KERALA,686506
15992,408-1017322-5998710,04-21-22,Cancelled,Amazon,kurta,XXL,B081WSWWL7,Cancelled,0,690,Chittoor,ANDHRA PRADESH,517001
15993,407-3871327-1609965,04-21-22,Shipped,Amazon,Set,XXL,B09QJ4HMHN,Shipped,1,771,Kanigiri,ANDHRA PRADESH,523230
15994,406-8085745-4146711,04-21-22,Shipped,Amazon,kurta,L,B082W8354V,Shipped,1,0,MUMBAI,MAHARASHTRA,400008
15995,407-7090498-9277168,04-21-22,Shipped,Amazon,Ethnic Dress,3XL,B0894X7XDM,Shipped,1,1099,AHMEDABAD,Gujarat,382330
15996,405-9205210-6729907,04-21-22,Cancelled,Amazon,kurta,XXL,B07R41S1YG,Unshipped,1,435,Vizianagaram,ANDHRA PRADESH,535216
15997,405-9205210-6729907,04-21-22,Cancelled,Amazon,kurta,3XL,B081WZ4T3V,Unshipped,1,845,Vizianagaram,ANDHRA PRADESH,535216
15998,171-3703662-4219501,04-21-22,Shipped,Amazon,kurta,3XL,B082W7MZVQ,Shipped,1,432,KOLLAM,KERALA,691310
15999,402-2312627-9265122,04-21-22,Shipped,Amazon,Set,L,B09K39CKVP,Shipped,1,399,BENGALURU,KARNATAKA,560061
16000,402-7361788-0849101,04-21-22,Shipped - Delivered to Buyer,Merchant,Set,XL,B09BQGNYP6,Shipped,1,376,PUNE,MAHARASHTRA,411057
16001,402-9017636-4660343,04-21-22,Shipped - Delivered to Buyer,Merchant,Western Dress,M,B099NP42BF,Shipped,1,692,SAMBALPUR,ODISHA,768005
16002,402-2851563-0161146,04-21-22,Shipped,Amazon,kurta,3XL,B07SZSYNQ9,Shipped,1,852,HYDERABAD,TELANGANA,500029
16003,404-4770174-0182724,04-21-22,Shipped,Amazon,Top,M,B08ZHJW9M4,Shipped,1,859,THOOTHUKKUDI,TAMIL NADU,628001
16004,404-4622740-7775563,04-21-22,Shipped - Delivered to Buyer,Merchant,Top,L,B08ZHKRV5F,Shipped,1,376,THOOTHUKKUDI,TAMIL NADU,628001
16005,407-9510620-5136350,04-21-22,Shipped,Amazon,kurta,XXL,B099NPKT7D,Shipped,1,518,Mumbai,MAHARASHTRA,400067
16006,407-2208142-3405146,04-21-22,Shipped,Amazon,kurta,XL,B081WT6GG7,Shipped,1,339,"Madhu Vihar, Lucknow Kanpur Highway",UTTAR PRADESH,209859
16007,171-7101752-3873123,04-21-22,Shipped,Amazon,Set,M,B09NQ4NM75,Shipped,1,399,NAVI MUMBAI,MAHARASHTRA,410206
16008,405-0351572-6109944,04-21-22,Shipped,Amazon,kurta,XXL,B08RP3TP66,Shipped,1,399,PIMPRI CHINCHWAD,MAHARASHTRA,411033
16009,406-7151260-5868337,04-21-22,Shipped,Amazon,kurta,M,B08MXC26NT,Shipped,1,597,DALHOUSIE,HIMACHAL PRADESH,176305
16010,171-2420715-5990766,04-21-22,Shipped,Amazon,Set,S,B07TD8SXKT,Shipped,1,352,MUMBAI,MAHARASHTRA,400064
16011,406-8442904-1281940,04-21-22,Shipped,Amazon,kurta,L,B08RP69C9N,Shipped,1,517,MUMBAI,MAHARASHTRA,400104
16012,404-9038348-7509159,04-21-22,Shipped,Amazon,kurta,L,B08BF5MPKR,Shipped,1,648,CHENNAI,TAMIL NADU,600061
16013,408-0394387-5176311,04-21-22,Shipped,Amazon,kurta,3XL,B09K3XCM24,Shipped,1,352,MUMBAI,MAHARASHTRA,400013
16014,407-0100847-4265153,04-21-22,Cancelled,Amazon,Set,XS,B0822T4BP8,Unshipped,1,329,BENGALURU,KARNATAKA,560067
16015,171-9186608-7553144,04-21-22,Shipped,Amazon,Set,XS,B09RKDY5GC,Shipped,1,432,Jhajjar,HARYANA,124507
16016,405-2910905-0958718,04-21-22,Shipped - Delivered to Buyer,Merchant,kurta,M,B08KRZRSCL,Shipped,1,597,JAGDALPUR,CHHATTISGARH,494001
16017,408-8419476-5136330,04-21-22,Shipped,Amazon,kurta,S,B07R41RHRH,Shipped,1,939,KANCHEEPURAM,TAMIL NADU,631502
16018,408-3846629-6781961,04-21-22,Shipped,Amazon,Set,3XL,B08XQBC8FV,Shipped,1,399,UDAIPUR,RAJASTHAN,313001
16019,403-3575425-8285114,04-21-22,Shipped,Amazon,kurta,S,B085HGB1GT,Shipped,1,442,Noida,UTTAR PRADESH,201303
16020,406-3063898-8632325,04-21-22,Cancelled,Amazon,Set,3XL,B0983FSRFS,Unshipped,1,788,NEW DELHI,DELHI,110018
16021,406-5157643-9761928,04-21-22,Cancelled,Merchant,Set,XXL,B08B3ZCK7H,Null,0,517,HYDERABAD,TELANGANA,500059
16022,404-3481730-2677120,04-21-22,Shipped,Amazon,kurta,XXL,B099NL8895,Shipped,1,824,NEW DELHI,DELHI,110035
16023,404-3481730-2677120,04-21-22,Shipped,Amazon,kurta,XXL,B099FCT65D,Shipped,1,570,NEW DELHI,DELHI,110035
16024,404-0220728-4063529,04-21-22,Shipped - Delivered to Buyer,Merchant,Set,XL,B08MXCP6LH,Shipped,1,459,NEW DELHI,DELHI,110035
16025,404-0220728-4063529,04-21-22,Shipped - Delivered to Buyer,Merchant,Western Dress,XXL,B089G1TBQK,Shipped,1,329,NEW DELHI,DELHI,110035
16026,408-1067745-7901115,04-21-22,Shipped - Delivered to Buyer,Merchant,Set,3XL,B09KXVBNQM,Shipped,1,545,MUMBAI,MAHARASHTRA,400067
16027,405-8293883-3671522,04-21-22,Cancelled,Amazon,kurta,XL,B082W8B28G,Cancelled,0,566,"Kakkad, Mukkam, kozhikode",KERALA,673602
16028,171-7001554-2650735,04-21-22,Shipped - Delivered to Buyer,Merchant,Set,XXL,B089G23VMN,Shipped,1,0,LUCKNOW,UTTAR PRADESH,226007
16029,407-0254518-4618752,04-21-22,Shipped,Amazon,Set,XL,B08B3ZCRC5,Shipped,1,0,mumbai,MAHARASHTRA,400055
16030,408-6268692-2456321,04-21-22,Shipped - Delivered to Buyer,Merchant,kurta,M,B08YYV8NZL,Shipped,1,833,GUNA,MADHYA PRADESH,473001
16031,406-4341464-4757154,04-21-22,Shipped,Amazon,Set,S,B0894X27FC,Shipped,1,759,DULIAJAN,ASSAM,786602
16032,406-4341464-4757154,04-21-22,Shipped,Amazon,kurta,S,B09RKBXM5B,Shipped,1,549,DULIAJAN,ASSAM,786602
16033,406-2718478-2805948,04-21-22,Shipped,Amazon,Set,L,B0983D9C65,Shipped,1,654,Bangalore,KARNATAKA,560040
16034,406-7527366-7359526,04-21-22,Shipped,Amazon,kurta,M,B08KRXV1QR,Shipped,1,487,HYDERABAD,TELANGANA,500043
16035,403-0927376-9914726,04-21-22,Shipped,Amazon,Top,3XL,B0965LLVNN,Shipped,1,824,ROHTAK 124001,HARYANA,124001
16036,407-0268772-3165157,04-21-22,Cancelled,Merchant,Top,M,B094FKN9TM,Null,0,399,Gandhinagar,Gujarat,382424
16037,402-5306641-1814709,04-21-22,Cancelled,Amazon,Top,XXL,B09871M45X,Cancelled,0,665,"Kanjirapally, kottayam",KERALA,686520
16038,402-5306641-1814709,04-21-22,Cancelled,Amazon,Top,XXL,B094FK6BKH,Cancelled,0,464,"Kanjirapally, kottayam",KERALA,686520
16039,171-7112069-5309162,04-21-22,Cancelled,Amazon,kurta,M,B091Q9Q34N,Unshipped,1,0,BHUBANESWAR,ODISHA,751012
16040,403-8978278-0838740,04-21-22,Shipped,Amazon,Top,XS,B0986XV48J,Shipped,1,0,GHAZIABAD,UTTAR PRADESH,201005
16041,403-8418930-3205900,04-21-22,Shipped,Amazon,Top,XXL,B08N4QTQHW,Shipped,1,375,SALEM,TAMIL NADU,636007
16042,171-4911959-3227536,04-21-22,Shipped,Amazon,kurta,L,B08YYZFQZS,Shipped,1,545,VIZIANAGARAM,ANDHRA PRADESH,535002
16043,171-1370699-4941113,04-21-22,Shipped,Amazon,kurta,M,B09HMVWDN3,Shipped,1,487,Shiroda,Goa,403103
16044,404-9240854-5886728,04-21-22,Shipped - Delivered to Buyer,Merchant,Ethnic Dress,L,B0926RSGCQ,Shipped,1,499,KOZHIKODE,KERALA,673304
16045,407-8203295-9318749,04-21-22,Cancelled,Amazon,Top,XS,B08ZJ2CB3B,Unshipped,1,517,TIRUR,KERALA,676101
16046,407-6130288-9078721,04-21-22,Cancelled,Amazon,Set,S,B0894X27FC,Cancelled,0,999,MEERUT,UTTAR PRADESH,250001
16047,402-9172943-6913149,04-21-22,Shipped,Amazon,Top,S,B0986YM94G,Shipped,1,432,RAGHUNATHGANJ,WEST BENGAL,742235
16048,407-2557996-1741152,04-21-22,Cancelled,Merchant,kurta,M,B081WY1SP3,Null,0,0,Gandhinagar,Gujarat,382424
16049,407-8238216-6270748,04-21-22,Shipped,Amazon,Set,M,B08XNJG8B1,Shipped,1,399,PUNE,MAHARASHTRA,411048
16050,405-7296008-4690766,04-21-22,Shipped,Amazon,kurta,M,B08YZ1BNXR,Shipped,1,380,GIRIDIH,JHARKHAND,815301
16051,171-1950473-1724308,04-21-22,Cancelled,Merchant,kurta,L,B09HLZKJ6G,Null,0,1112,MUMBAI,MAHARASHTRA,400033
16052,171-1950473-1724308,04-21-22,Cancelled,Merchant,kurta,L,B099NMK3ZV,Null,0,562,MUMBAI,MAHARASHTRA,400033
16053,171-1213386-3877938,04-21-22,Shipped,Amazon,kurta,XXL,B07H7DZXJ5,Shipped,1,285,ERNAKULAM,KERALA,682021
16054,407-5642486-8489152,04-21-22,Shipped - Delivered to Buyer,Merchant,Set,M,B07VSG39K4,Shipped,1,301,RANCHI,JHARKHAND,834004
16055,406-6248521-9005133,04-21-22,Cancelled,Merchant,Top,3XL,B08N498WCX,Null,0,518,PATHANAMTHITTA,KERALA,689532
16056,404-7773810-3133900,04-21-22,Shipped,Amazon,Set,XL,B08XQBF1G4,Shipped,1,547,CHENNAI,TAMIL NADU,600041
16057,406-9960533-9119525,04-21-22,Shipped,Amazon,Set,XS,B09NDKGZ6V,Shipped,1,493,UDUPI,KARNATAKA,576105
16058,408-5614137-7309946,04-21-22,Shipped,Amazon,kurta,S,B099FC7FSQ,Shipped,1,788,NELLORE,ANDHRA PRADESH,524002
16059,403-6895738-3005166,04-21-22,Shipped,Amazon,Set,XXL,B08YNK9K8F,Shipped,1,597,MUSAFIRKHANA,UTTAR PRADESH,227813
16060,403-6343216-0652347,04-21-22,Cancelled,Amazon,kurta,XXL,B097ZYSHFF,Unshipped,1,406,GUNTUR,ANDHRA PRADESH,522004
16061,403-5076577-7792319,04-21-22,Cancelled,Amazon,kurta,XXL,B097ZYSHFF,Cancelled,0,824,GUNTUR,ANDHRA PRADESH,522004
16062,406-2951547-7311545,04-21-22,Shipped,Amazon,kurta,3XL,B09HMQH2PN,Shipped,1,459,THIRUVANANTHAPURAM,KERALA,695017
16063,404-9185827-3225919,04-21-22,Shipped - Delivered to Buyer,Merchant,kurta,3XL,B0828PD16L,Shipped,1,0,KANNIYAKUMARI,TAMIL NADU,629702
16064,402-9361613-2978757,04-21-22,Shipped,Amazon,kurta,3XL,B09HMTKV2L,Shipped,1,329,CHENNAI,TAMIL NADU,600041
16065,407-3093951-4110768,04-21-22,Cancelled,Amazon,kurta,S,B07GRVDT51,Unshipped,1,471,KOTTAYAM,KERALA,686633
16066,407-2128082-7227534,04-21-22,Cancelled,Amazon,Western Dress,XS,B08HK4SWMY,Cancelled,0,399,NEW DELHI,DELHI,110052
16067,171-5067507-2217108,04-21-22,Shipped,Amazon,kurta,3XL,B07FTGN97L,Shipped,1,376,MARGAO,GOA,403602
16068,402-9106697-4292336,04-21-22,Shipped,Amazon,kurta,XS,B081WX6MFJ,Shipped,1,0,LUCKNOW,UTTAR PRADESH,226020
16069,408-4829133-7393966,04-21-22,Shipped - Delivered to Buyer,Merchant,Western Dress,XL,B099NQJZPQ,Shipped,1,376,VARANASI,UTTAR PRADESH,221002
16070,407-1312846-4979551,04-21-22,Shipped - Delivered to Buyer,Merchant,kurta,L,B074SP92C5,Shipped,1,471,NEW DELHI,DELHI,110052
16071,407-4848260-1955568,04-21-22,Shipped,Amazon,Top,S,B08ZHN6H5T,Shipped,1,744,FARIDABAD,HARYANA,121003
16072,408-0257268-1337147,04-21-22,Shipped,Amazon,kurta,3XL,B08BFVXK6N,Shipped,1,259,THANE,MAHARASHTRA,401107
16073,408-0257268-1337147,04-21-22,Shipped,Amazon,kurta,3XL,B082W7Y2KY,Shipped,1,432,THANE,MAHARASHTRA,401107
16074,405-5636995-7407568,04-21-22,Cancelled,Amazon,kurta,XL,B082W8B28G,Unshipped,1,517,JillelaGuda,TELANGANA,500079
16075,405-8592401-6201923,04-21-22,Cancelled,Amazon,Set,M,B08XQ8R6GW,Unshipped,1,435,NEW DELHI,DELHI,110034
16076,402-4491763-6157952,04-21-22,Shipped - Delivered to Buyer,Merchant,Set,XXL,B08B3Z5XM5,Shipped,1,435,KOLKATA,WEST BENGAL,700099
16077,171-0511364-9177109,04-21-22,Cancelled,Merchant,Set,S,B09K3JVNR1,Null,0,788,CHAPRA,BIHAR,841301
16078,406-6129560-9737155,04-20-22,Shipped,Amazon,kurta,3XL,B08C33D7SX,Shipped,1,759,VISAKHAPATNAM,ANDHRA PRADESH,530017
16079,407-7875899-4385168,04-20-22,Shipped - Delivered to Buyer,Merchant,kurta,M,B07ZYSRRQR,Shipped,1,996,PATNA,BIHAR,800001
16080,405-5095151-2155550,04-20-22,Cancelled,Merchant,kurta,XL,B079WYDLLS,Null,0,318,VIJAYAWADA,ANDHRA PRADESH,520010
16081,407-9490976-3002754,04-20-22,Shipped,Amazon,Set,S,B08XNJ19QH,Shipped,1,419,HYDERABAD,TELANGANA,500070
16082,408-6179971-3437150,04-20-22,Shipped,Amazon,Set,XL,B08ZYPQ3XV,Shipped,1,471,BENGALURU,KARNATAKA,560045
16083,406-6975780-1598753,04-20-22,Shipped,Amazon,kurta,M,B09NQ75RF7,Shipped,1,1112,Aligarh,UTTAR PRADESH,202281
16084,407-9298859-1948347,04-20-22,Shipped,Amazon,kurta,M,B08RP6K224,Shipped,1,950,HYDERABAD,TELANGANA,500020
16085,408-9604648-9953918,04-20-22,Shipped,Amazon,kurta,L,B091Q8JYY5,Shipped,1,368,BENGALURU,KARNATAKA,560045
16086,408-8274475-3223502,04-20-22,Shipped - Delivered to Buyer,Merchant,kurta,XL,B091Q8BNLR,Shipped,1,534,BENGALURU,KARNATAKA,560045
16087,407-3593523-7266743,04-20-22,Cancelled,Amazon,kurta,M,B08RP6K224,Cancelled,0,329,HYDERABAD,TELANGANA,500020
16088,407-7502477-0585945,04-20-22,Cancelled,Merchant,Western Dress,XL,B099NQJZPQ,Null,0,299,LUCKNOW,UTTAR PRADESH,226005
16089,408-4464880-1656304,04-20-22,Shipped,Amazon,Western Dress,M,B099NQQ79L,Shipped,1,0,BHUBANESWAR,ODISHA,751003
16090,403-6561774-4843500,04-20-22,Shipped,Amazon,Set,XXL,B08W9KC8JH,Shipped,1,0,NAVI MUMBAI,MAHARASHTRA,400706
16091,402-6765205-0807569,04-20-22,Shipped,Amazon,kurta,L,B07R51FQDF,Shipped,1,744,GUNTUR,ANDHRA PRADESH,522306
16092,402-6765205-0807569,04-20-22,Shipped,Amazon,kurta,L,B07GRVC75J,Shipped,1,641,GUNTUR,ANDHRA PRADESH,522306
16093,402-6765205-0807569,04-20-22,Shipped,Amazon,Set,L,B09NQ44RNV,Shipped,1,442,GUNTUR,ANDHRA PRADESH,522306
16094,402-1625154-1553127,04-20-22,Shipped,Amazon,Set,L,B099NJKJ54,Shipped,1,376,GUNTUR,ANDHRA PRADESH,522306
16095,405-6646843-7379511,04-20-22,Shipped,Amazon,kurta,S,B07R41RHRH,Shipped,1,597,SOUTH GOA,GOA,403602
16096,405-4387472-9373944,04-20-22,Shipped,Amazon,kurta,XXL,B07H7DZXJ5,Shipped,1,563,SOUTH GOA,GOA,403602
16097,407-0871788-7349125,04-20-22,Cancelled,Merchant,kurta,M,B07ZYSRRQR,Null,0,442,PATNA,BIHAR,800001
16098,406-2852339-0462769,04-20-22,Shipped - Delivered to Buyer,Merchant,kurta,M,B081WVMMCY,Shipped,1,518,BANGALORE,KARNATAKA,560037
16099,407-3357216-2758735,04-20-22,Shipped - Delivered to Buyer,Merchant,Set,XL,B099NJV9X7,Shipped,1,399,CHARUMMOODU,KERALA,690505
16100,405-9300623-3668346,04-20-22,Shipped,Amazon,Set,XXL,B08ZYQ716N,Shipped,1,399,"MADURAVOYAL,CHENNAI",TAMIL NADU,600095
16101,406-8269819-6205945,04-20-22,Shipped,Amazon,Top,L,B0986XXHX7,Shipped,1,599,THANE,MAHARASHTRA,400601
16102,407-0384596-7425966,04-20-22,Shipped - Delivered to Buyer,Merchant,Western Dress,XXL,B099NTSTM2,Shipped,1,922,RAJKOT,Gujarat,360001
16103,405-6317441-1303510,04-20-22,Cancelled,Amazon,kurta,S,B07R41RHRH,Cancelled,0,512,SOUTH GOA,GOA,403602
16104,408-7640923-7091533,04-20-22,Shipped,Amazon,Set,XS,B0822TFD7Y,Shipped,1,625,KOLKATA,WEST BENGAL,700052
16105,408-4391409-6091549,04-20-22,Shipped - Delivered to Buyer,Merchant,Set,S,B09KXV6T8Q,Shipped,1,0,BENGALURU,KARNATAKA,560008
16106,403-9760395-7317142,04-20-22,Shipped - Delivered to Buyer,Merchant,kurta,L,B099FC39QH,Shipped,1,788,BENGALURU,KARNATAKA,560036
16107,403-9504117-1393111,04-20-22,Cancelled,Amazon,Top,XL,B08RYRFYSP,Unshipped,1,626,Faridabad,HARYANA,121010
16108,403-4610441-8404326,04-20-22,Shipped - Delivered to Buyer,Merchant,kurta,XXL,B08PCRPSKP,Shipped,1,459,bangalore,KARNATAKA,560004
16109,405-3704007-1989124,04-20-22,Shipped,Amazon,kurta,XXL,B08B3XF5MH,Shipped,1,365,GREATER NOIDA,UTTAR PRADESH,201306
16110,404-6450382-9263530,04-20-22,Shipped,Amazon,Set,M,B0894XYMWS,Shipped,1,487,METAPALLY,TELANGANA,505325
16111,406-9334560-3339535,04-20-22,Cancelled,Amazon,Set,S,B09QJLX1G1,Cancelled,0,363,PANCHKULA,HARYANA,134116
16112,406-5570491-1588302,04-20-22,Shipped,Amazon,Set,S,B09QJ4J6KJ,Shipped,1,1140,PANCHKULA,HARYANA,134116
16113,406-8296619-5628365,04-20-22,Cancelled,Amazon,Set,XXL,B0922V4R3Z,Unshipped,1,0,HYDERABAD,TELANGANA,500080
16114,407-3102878-7958760,04-20-22,Shipped,Amazon,Set,XL,B0894X711G,Shipped,1,1126,THANE,MAHARASHTRA,400602
16115,402-4610835-7099548,04-20-22,Shipped,Amazon,Western Dress,M,B099NQQ79L,Shipped,1,582,THANE,MAHARASHTRA,400615
16116,404-9474365-1002711,04-20-22,Shipped - Delivered to Buyer,Merchant,kurta,XL,B07WT55S56,Shipped,1,1133,HYDERABAD,TELANGANA,500013
16117,405-9966503-5309167,04-20-22,Shipped,Amazon,kurta,XXL,B089FZH54C,Shipped,1,744,NEW DELHI,DELHI,110045
16118,405-6226540-1443518,04-20-22,Shipped,Amazon,kurta,XL,B08B3YJKM6,Shipped,1,376,BENGALURU,KARNATAKA,560043
16119,404-7017711-5457119,04-20-22,Shipped - Delivered to Buyer,Merchant,kurta,M,B081WVMMCY,Shipped,1,568,pune,MAHARASHTRA,411015
16120,171-9673994-4357150,04-20-22,Shipped - Delivered to Buyer,Merchant,Set,XXL,B09RSX8B8D,Shipped,1,376,PANRUTI,TAMIL NADU,607106
16121,404-5335104-4418759,04-20-22,Shipped,Amazon,kurta,XL,B07GRQVB2G,Shipped,1,399,HYDERABAD,TELANGANA,500060
16122,402-7639968-8485967,04-20-22,Shipped - Delivered to Buyer,Merchant,kurta,L,B081WSCKPQ,Shipped,1,654,Puthur,KERALA,680014
16123,402-1657702-5753118,04-20-22,Shipped,Amazon,Set,M,B08XQ8R6GW,Shipped,1,357,Puthur,KERALA,680014
16124,407-6487016-6602732,04-20-22,Shipped - Delivered to Buyer,Merchant,Western Dress,L,B098315N2Z,Shipped,1,399,HYDERABAD,TELANGANA,500090
16125,407-0178126-6805120,04-20-22,Shipped,Amazon,Western Dress,L,B09TY1CM1M,Shipped,1,788,HYDERABAD,TELANGANA,500090
16126,407-0178126-6805120,04-20-22,Shipped,Amazon,Western Dress,L,B09831T4CQ,Shipped,1,744,HYDERABAD,TELANGANA,500090
16127,404-5303682-1982748,04-20-22,Shipped,Amazon,Top,3XL,B08N43MK22,Shipped,1,899,ALLAHABAD,UTTAR PRADESH,211001
16128,404-5303682-1982748,04-20-22,Shipped,Amazon,kurta,3XL,B097ZZTMZD,Shipped,1,807,ALLAHABAD,UTTAR PRADESH,211001
16129,408-9673235-4275569,04-20-22,Shipped - Delivered to Buyer,Merchant,Western Dress,L,B098315N2Z,Shipped,1,518,MUMBAI,MAHARASHTRA,400074
16130,406-2876003-1153101,04-20-22,Shipped - Delivered to Buyer,Merchant,kurta,XL,B081WT6GG7,Shipped,1,511,CALANGUTE,GOA,403516
16131,402-0363207-4377949,04-20-22,Shipped - Returned to Seller,Merchant,Set,M,B09RKD6KWL,Shipped,1,744,KOLKATA,WEST BENGAL,700010
16132,403-4065621-5581106,04-20-22,Shipped,Amazon,Set,S,B09KXV8QQB,Shipped,1,399,CHENNAI,TAMIL NADU,600012
16133,403-5919106-2669169,04-20-22,Shipped - Delivered to Buyer,Merchant,Set,XL,B09K3DQZ66,Shipped,1,1186,MUMBAI,MAHARASHTRA,400043
16134,403-5006892-2807509,04-20-22,Shipped,Amazon,Set,XL,B0822V6P8L,Shipped,1,1149,MUMBAI,MAHARASHTRA,400043
16135,406-2485953-4365154,04-20-22,Shipped,Amazon,kurta,XXL,B081WWQQ98,Shipped,1,692,GREATER NOIDA,UTTAR PRADESH,201308
16136,406-2485953-4365154,04-20-22,Shipped,Amazon,kurta,3XL,B08QGJTZQS,Shipped,1,792,GREATER NOIDA,UTTAR PRADESH,201308
16137,406-0362574-0345908,04-20-22,Shipped - Returned to Seller,Merchant,kurta,3XL,B09B2G7CKV,Shipped,1,399,GREATER NOIDA,UTTAR PRADESH,201308
16138,403-6277333-9311567,04-20-22,Shipped - Delivered to Buyer,Merchant,kurta,L,B08HHJMBV4,Shipped,1,295,THIRUVANANTHAPURAM,KERALA,695023
16139,171-8900362-5584341,04-20-22,Shipped,Amazon,Top,XXL,B08ZH7C41R,Shipped,1,487,NASHIK,MAHARASHTRA,422005
16140,402-1823289-1573909,04-20-22,Shipped,Amazon,Western Dress,S,B09831NCG7,Shipped,1,318,HYDERABAD,TELANGANA,500032
16141,408-6432683-1628305,04-20-22,Shipped,Amazon,Western Dress,L,B09831T4CQ,Shipped,1,432,KOTA,ANDHRA PRADESH,524411
16142,403-1886947-4853951,04-20-22,Cancelled,Merchant,Top,L,B0943J3JDV,Null,0,859,HYDERABAD,TELANGANA,500068
16143,407-3120276-5641156,04-20-22,Shipped,Amazon,kurta,XL,B08YYTNXN6,Shipped,1,807,SILIGURI,WEST BENGAL,734001
16144,408-8089751-1169910,04-20-22,Shipped,Amazon,Set,S,B08QGM7FCC,Shipped,1,547,INDORE,MADHYA PRADESH,453555
16145,403-7258955-4033103,04-20-22,Shipped,Amazon,Set,XS,B09RKGYNF1,Shipped,1,533,HYDERABAD,TELANGANA,500084
16146,407-2064012-7181957,04-20-22,Shipped,Amazon,kurta,XL,B08YYTNXN6,Shipped,1,1463,UDUPI,KARNATAKA,576104
16147,407-6463396-2222706,04-20-22,Shipped,Amazon,Set,XL,B08XQBF1G4,Shipped,1,999,Old alwal  secunderabad,TELANGANA,500010
16148,406-7224533-5589107,04-20-22,Shipped,Amazon,Set,M,B0822TDMYH,Shipped,1,533,JATANI,ODISHA,752050
16149,405-0379134-1626730,04-20-22,Shipped - Delivered to Buyer,Merchant,Set,3XL,B08WJ1VNCH,Shipped,1,788,BENGALURU,KARNATAKA,560078
16150,406-6181715-1064319,04-20-22,Shipped,Amazon,kurta,XXL,B082W8RWN1,Shipped,1,788,BENGALURU,KARNATAKA,560075
16151,405-8242642-9886760,04-20-22,Shipped,Amazon,kurta,S,B09K3TMQSK,Shipped,1,1213,MOHALI,PUNJAB,160062
16152,402-7081714-4961145,04-20-22,Shipped,Amazon,kurta,L,B09SDY51NS,Shipped,1,376,BENGALURU,KARNATAKA,560102
16153,403-8998395-9648358,04-20-22,Cancelled,Amazon,Set,XL,B0822V6P8L,Unshipped,1,459,MUMBAI,MAHARASHTRA,400043
16154,403-8998395-9648358,04-20-22,Cancelled,Amazon,Set,XL,B09PN51JWD,Unshipped,1,725,MUMBAI,MAHARASHTRA,400043
16155,403-8998395-9648358,04-20-22,Cancelled,Amazon,Set,XL,B08HK5C45Z,Unshipped,1,792,MUMBAI,MAHARASHTRA,400043
16156,403-1418386-4348315,04-20-22,Cancelled,Merchant,Set,XL,B09K3DQZ66,Null,0,751,MUMBAI,MAHARASHTRA,400043
16157,171-6534750-0688302,04-20-22,Cancelled,Merchant,kurta,L,B08TZQ2BWR,Null,0,799,BASUDEBPUR PURBA MEDINIPUR DISTRICT,WEST BENGAL,721422
